datahora,Geração Usinas CVU (MW),Geração Biomassa (MW),Geração Eólicas (MW),Geração Hidráulica não MRE (MW),Geração Hidráulica MRE (MW),PLD (R$/MWh),CMO (R$/MWh),Carga Global (MWh/H),Intercâmbio (MW),ENA Armazenável (MW)
2021-02-04 15:00,97.307459,0.0,24.264825,1.632031,5.5850705,173.9,169.495,52203.523,-2159.492,28322.01218556966
2021-02-04 16:00,95.95860049999999,0.0,25.021718999999997,1.6537845,5.7546595,174.26,161.05,52961.211,-2098.886,28322.01218556966
2021-02-04 17:00,98.362454,0.0,26.280972,1.646814,4.986411,167.99,148.595,53140.6975,-1896.627,28322.01218556966
2021-02-04 18:00,99.980311,0.0,26.863215,1.7022119999999998,5.274977499999999,155.11,144.5,51239.8275,-1289.06,28322.01218556966
2021-02-04 19:00,101.0310105,0.0,27.007699,1.773272,5.1633645,153.29,153.20499999999998,48289.438500000004,-2551.493,28322.01218556966
2021-02-04 20:00,102.25200749999999,0.0,26.434113,1.774551,5.132823999999999,160.23,196.36,49778.125,-2366.088,28322.01218556966
2021-02-04 21:00,103.1837935,0.0,25.697186,1.858148,5.2674345,162.2,349.74,51335.96000000001,-2319.992,28322.01218556966
2021-02-04 22:00,104.0070355,0.0,25.411580999999998,1.8578985000000001,5.3396495,161.85,199.705,51693.8015,-2332.511,28322.01218556966
2021-02-04 23:00,103.9675925,0.0,25.29447,1.8579504999999998,5.2421815,155.9,184.485,50845.66,-2630.251,28322.01218556966
2021-02-05 00:00,103.5947655,0.0,26.958102,1.8645005,5.1117015,153.09,372.88,49072.494,-3259.488,41566.0234375
2021-02-05 01:00,103.125383,0.0,25.384909999999998,1.867346,4.9275465,156.99,218.435,46765.3925,-3411.38,28322.01218556966
2021-02-05 02:00,90.1028105,0.0,18.52597,1.8672825,4.9574295,155.44,171.355,44380.517,-3423.658,28322.01218556966
2021-02-05 03:00,82.46681799999999,0.0,7.381094999999999,1.8610064999999998,4.835684499999999,155.35,150.27499999999998,42565.226500000004,-3554.698,28322.01218556966
2021-02-05 04:00,82.681449,0.0,7.429278999999999,1.8514525,5.3658845,155.41,148.865,41540.917499999996,-3492.377,28322.01218556966
2021-02-05 05:00,89.8541915,0.0,10.484155999999999,1.7743455,5.3763155000000005,155.44,145.14999999999998,40696.352,-2985.873,28322.01218556966
2021-02-05 06:00,117.86608199999999,0.0,5.4109169999999995,1.6856584999999997,5.2713145,155.47,146.265,40573.293000000005,-2545.431,28322.01218556966
2021-02-05 07:00,107.4673865,0.0,2.81954,1.7412299999999998,5.4784735,155.48,150.845,40797.252,-2682.15099999,28322.01218556966
2021-02-05 08:00,105.364025,0.0,1.367295,1.7683105,5.326033499999999,157.1,153.685,42045.762,-2764.375,28322.01218556966
2021-02-05 09:00,110.0310905,0.0,0.789106,1.763418,5.4735525,162.7,158.81,45056.76,-2754.515,28322.01218556966
2021-02-05 10:00,100.58098849999999,0.0,0.0,1.764546,5.4842245,162.93,158.505,47036.6585,-2946.133,28322.01218556966
2021-02-05 11:00,99.218809,0.0,0.0,1.6723919999999999,5.6173079999999995,165.11,157.48000000000002,48089.3715,-2818.009,28322.01218556966
2021-02-05 12:00,99.654913,0.0,0.0,1.669902,5.413052499999999,163.97,155.405,48003.9485,-3050.578,28322.01218556966
2021-02-05 13:00,99.217315,0.0,0.028492,1.7352425,5.4142135,162.5,158.91,47753.512,-3084.464,28322.01218556966
2021-02-05 14:00,98.96012149999999,0.0,1.796857,1.7495064999999999,5.94524,164.12,162.51999999999998,47989.595,-2967.88,28322.01218556966
2021-02-05 15:00,98.283503,0.0,9.362072,1.7593299999999998,6.098692,164.91,162.92000000000002,49385.7215,-2604.922,28322.01218556966
2021-02-05 16:00,132.19520849999998,0.0,14.112288,1.7199505,6.1143555,164.86,158.84,49679.6765,-2133.152,28322.01218556966
2021-02-05 17:00,132.43976049999998,0.0,21.110414,1.846909,5.872726,164.14,154.065,48784.80499999999,-1098.886,28322.01218556966
2021-02-05 18:00,112.212647,0.0,15.700647,1.7908659999999998,5.931371,159.96,153.845,47069.169,-1870.356,28322.01218556966
2021-02-05 19:00,113.8057815,0.0,6.026628,1.7295125,6.1438355,159.78,156.865,45202.763999999996,-2792.685,28322.01218556966
2021-02-05 20:00,114.78204149999999,0.0,8.15972,1.6978345,5.870918,162.1,157.905,46377.5605,-2777.14399999,28322.01218556966
2021-02-05 21:00,116.28765,0.0,2.673658,1.7433239999999999,5.8774014999999995,161.93,158.175,47392.832500000004,-2938.546,28322.01218556966
2021-02-05 22:00,116.4443715,0.0,0.071305,1.6799555,6.2577795,162.54,156.815,47194.758,-2812.103,28322.01218556966
2021-02-05 23:00,117.1053205,0.0,1.7735919999999998,1.6523409999999998,6.0380959999999995,162.28,153.08499999999998,46091.2875,-3003.469,28322.01218556966
2021-02-06 00:00,102.676667,0.0,0.0,1.711277,6.2877285,158.49,176.32,44266.2165,-3257.247,41810.50390625
2021-02-06 01:00,102.16083499999999,0.0,2.2340329999999997,1.76688,6.336703,172.53,174.04,42240.2425,-3280.603,28322.01218556966
2021-02-06 02:00,102.4303005,0.0,0.017613,1.7722764999999998,6.4108085,169.99,173.38,40116.699,-3263.215,28322.01218556966
2021-02-06 03:00,102.7479245,0.0,0.0,1.8405445,6.7089215,168.06,171.95499999999998,38522.7285,-3429.039,28322.01218556966
2021-02-06 04:00,103.089298,0.0,0.0,1.8352884999999999,6.588511499999999,166.09,171.625,37422.698000000004,-2721.188,28322.01218556966
2021-02-06 05:00,91.23843199999999,0.0,0.0,1.772039,6.525639,166.13,170.72,36820.471000000005,-1979.266,28322.01218556966
2021-02-06 06:00,91.6805595,0.0,0.097345,1.7597135,6.307957999999999,166.62,169.985,36671.720499999996,-1328.81199999,28322.01218556966
2021-02-06 07:00,91.093118,0.0,0.0,1.7922414999999998,6.438884,167.5,171.37,36271.3945,-1393.434,28322.01218556966
2021-02-06 08:00,90.86245249999999,0.0,0.0,1.862724,6.422646,167.53,172.85,36252.2815,-1574.491,28322.01218556966
2021-02-06 09:00,90.1986505,0.0,0.0,1.8712619999999998,6.422553499999999,167.38,173.33499999999998,37840.859500000006,-1545.743,28322.01218556966
2021-02-06 10:00,90.4129595,0.0,1.466235,1.8602159999999999,6.507714,167.06,173.67,39180.325,-1451.359,28322.01218556966
2021-02-06 11:00,89.4052675,0.0,0.538656,1.8583925,6.860542,167.1,173.68,40146.847,-1397.395,28322.01218556966
2021-02-06 12:00,89.121299,0.0,4.158658,1.8441429999999999,6.995639,167.21,173.63,40289.0705,-1507.18699999,28322.01218556966
2021-02-06 13:00,88.981465,0.0,2.677254,1.8442405,6.9969765,167.39,173.54,40067.583,-1474.843,28322.01218556966
2021-02-06 14:00,88.77823749999999,0.0,3.5646109999999998,1.9477959999999999,6.929244,167.43,173.58499999999998,40022.8875,-1481.924,28322.01218556966
2021-02-06 15:00,88.67269149999998,0.0,4.543111,1.8359484999999998,7.1169175,167.43,173.575,39809.0435,-1154.053,28322.01218556966
2021-02-06 16:00,88.7156415,0.0,9.138852,1.959255,7.003064499999999,167.35,173.53,39731.678499999995,-727.511,28322.01218556966
2021-02-06 17:00,105.88711599999999,0.0,11.450089,1.910189,6.9997565,167.22,173.625,39706.368,-877.41,28322.01218556966
2021-02-06 18:00,114.057928,0.0,8.783191,1.9104109999999999,7.061856499999999,167.39,173.8,40121.325,-2010.401,28322.01218556966
2021-02-06 19:00,117.418826,0.0,6.695011,1.9038209999999998,7.1218365,169.56,179.495,41147.447,-1739.313,28322.01218556966
2021-02-06 20:00,121.5880765,0.0,7.604685,1.816999,7.540172,172.95,179.38,43641.2215,-1531.394,28322.01218556966
2021-02-06 21:00,120.1622995,0.0,6.969951,1.825187,7.5255685,172.37,175.89,44629.388999999996,-2150.954,28322.01218556966
2021-02-06 22:00,122.4546895,0.0,4.644207,1.8254374999999998,7.1304765,170.81,174.12,43407.3845,-1954.648,28322.01218556966
2021-02-06 23:00,125.15226949999999,0.0,3.350659,1.8239299999999998,7.1268175,168.87,173.42000000000002,41407.220499999996,-1648.022,28322.01218556966
2021-02-07 00:00,106.14632499999999,0.0,1.1963629999999998,1.8215635,7.130646,167.02,164.7,39571.958,-534.294,42134.50390625
2021-02-07 01:00,88.696671,0.0,0.018594,1.829262,6.9311435,168.88,164.42000000000002,37705.475000000006,279.63799999,28322.01218556966
2021-02-07 02:00,81.8335185,0.0,0.801546,1.771395,6.931649,165.45,163.16,35686.4535,685.327,28322.01218556966
2021-02-07 03:00,82.1412885,0.0,0.158751,1.8289114999999998,6.8850745,164.35,154.595,34288.5665,1071.886,28322.01218556966
2021-02-07 04:00,82.20177699999999,0.0,0.0,1.827022,6.8708955,160.71,159.835,33352.851500000004,1001.113,28322.01218556966
2021-02-07 05:00,82.49906,0.0,0.0,1.821921,6.779828999999999,161.85,151.82999999999998,32655.2825,1167.903,28322.01218556966
2021-02-07 06:00,82.854477,0.0,0.0,1.8207744999999997,6.783910499999999,161.72,135.885,32320.964,862.213,28322.01218556966
2021-02-07 07:00,81.5506025,0.0,0.0,1.8503239999999999,6.955358499999999,159.02,155.02499999999998,31396.7405,1232.548,28322.01218556966
2021-02-07 08:00,82.504243,0.0,0.0,1.85102,6.966137,161.78,165.3,30830.190000000002,1614.581,28322.01218556966
2021-02-07 09:00,86.8342915,0.0,0.0,1.8512925,6.782039999999999,163.03,165.865,31746.0175,1479.743,28322.01218556966
2021-02-07 10:00,81.7383745,0.0,0.0,1.8504355,6.858154,163.51,166.285,32602.6065,1143.972,28322.01218556966
2021-02-07 11:00,81.4608595,0.0,0.0,1.831064,7.0227949999999995,163.35,164.995,33349.9845,1143.98499999,28322.01218556966
2021-02-07 12:00,80.743009,0.0,0.0,1.7836105,7.0409464999999996,162.97,163.235,34065.9355,899.015,28322.01218556966
2021-02-07 13:00,75.9735555,0.0,0.0,1.9061835,7.3473155,162.91,163.215,34603.357,818.749,28322.01218556966
2021-02-07 14:00,73.7538655,0.0,0.0,1.915245,7.455982499999999,162.86,162.725,34645.674,1000.951,28322.01218556966
2021-02-07 15:00,88.53682599999999,0.0,0.029727999999999997,1.9176009999999999,7.793483499999999,162.44,162.675,34494.6405,1383.127,28322.01218556966
2021-02-07 16:00,88.5453765,0.0,0.0,1.9193855,7.777051999999999,162.17,164.47,34771.881,1351.365,28322.01218556966
2021-02-07 17:00,88.682154,0.0,0.0,1.8755569999999997,8.2117545,162.61,167.635,35358.16,369.486,28322.01218556966
2021-02-07 18:00,88.740933,0.0,0.0,1.919927,8.313803,164.09,169.845,36543.4455,-1830.628,28322.01218556966
2021-02-07 19:00,88.80296949999999,0.0,6.409451,1.9535805,7.987506,168.58,174.68,38027.1445,-2470.612,28322.01218556966
2021-02-07 20:00,89.26126099999999,0.0,5.681946,1.8777564999999998,7.6420295,172.14,175.43,40474.676,-2264.474,28322.01218556966
2021-02-07 21:00,94.6243875,0.0,0.178079,1.8158534999999998,7.8160229999999995,172.54,175.01,42185.744999999995,-2566.848,28322.01218556966
2021-02-07 22:00,109.4028185,0.0,0.0,1.8892664999999997,7.7448375,172.57,175.06,41372.5075,-2299.534,28322.01218556966
2021-02-07 23:00,109.369908,0.0,0.0,1.82612,7.46105,172.02,171.75,40224.5505,-1140.699,28322.01218556966
2021-02-08 00:00,109.426177,0.0,0.0,1.8061539999999998,7.517149,169.11,165.425,38315.061499999996,21.191,44638.63671875
2021-02-08 01:00,109.21610849999999,0.0,0.0,1.801947,7.4466125000000005,166.16,160.325,36485.693,760.402,28322.01218556966
2021-02-08 02:00,109.0864065,0.0,0.0,1.7650145,7.422737999999999,162.33,159.095,35035.003500000006,1386.922,28322.01218556966
2021-02-08 03:00,109.0921755,0.0,0.0,1.732143,7.6550685000000005,160.29,159.04000000000002,33678.053499999995,1324.545,28322.01218556966
2021-02-08 04:00,109.13476,0.0,0.0,1.7385614999999999,7.6470385,161.53,159.08499999999998,32922.9255,1641.491,28322.01218556966
2021-02-08 05:00,109.12498249999999,0.0,0.264241,1.6201024999999998,7.5538099999999995,163.4,159.295,32675.532,2024.563,28322.01218556966
2021-02-08 06:00,109.3233515,0.0,0.219586,1.7449504999999998,7.3147780000000004,165.43,161.135,33235.715,1790.553,28322.01218556966
2021-02-08 07:00,122.763367,0.0,0.0,1.7466594999999998,7.352043999999999,167.16,169.375,34400.515499999994,1717.606,28322.01218556966
2021-02-08 08:00,125.07083800000001,0.0,0.0,1.7464779999999998,7.387371,171.18,174.11,36355.41,727.997,28322.01218556966
2021-02-08 09:00,124.9317675,0.0,0.0,1.7386825,7.1815885,173.97,179.255,39327.6215,-579.138,28322.01218556966
2021-02-08 10:00,133.965302,0.0,0.0,1.7206134999999998,7.106332,175.68,180.35,41403.653999999995,-817.46,28322.01218556966
2021-02-08 11:00,133.329772,0.0,0.0,1.7581755,7.069951,176.16,179.75,42415.043000000005,-1092.556,28322.01218556966
2021-02-08 12:00,153.7805285,0.0,0.0,1.7598049999999998,7.1035615,175.24,177.95499999999998,42826.508,-434.099,28322.01218556966
2021-02-08 13:00,156.74748,0.0,0.0,1.7552145,7.661275,173.43,178.63,42462.3125,-1117.055,28322.01218556966
2021-02-08 14:00,162.1246645,0.0,0.0,1.6817254999999998,7.8643065,174.73,179.72500000000002,42779.8165,-1542.24,28322.01218556966
2021-02-08 15:00,176.2538015,0.0,0.0,1.576388,8.004978,176.09,180.10500000000002,43898.032999999996,-2014.564,28322.01218556966
2021-02-08 16:00,176.7246695,0.0,0.0,1.7165615,7.986473500000001,176.23,179.255,44503.523,-1730.095,28322.01218556966
2021-02-08 17:00,176.7550685,0.0,0.068046,1.7403084999999998,7.987161,175.54,177.72,44935.5645,-71.11799999,28322.01218556966
2021-02-08 18:00,177.269547,0.0,0.0,1.7135115,8.648672999999999,173.04,177.55,43906.1915,-655.091,28322.01218556966
2021-02-08 19:00,177.8623255,0.0,0.0,1.7212505,8.400858,172.97,179.655,42599.6215,-1815.634,28322.01218556966
2021-02-08 20:00,177.9412575,0.0,0.0,1.689333,8.2463975,175.56,180.2,44572.7755,-1819.287,28322.01218556966
2021-02-08 21:00,177.9051005,0.0,0.509433,1.5836095,8.1428695,176.41,180.485,46322.021,-2052.265,28322.01218556966
2021-02-08 22:00,177.98545,0.0,0.40714799999999995,1.623329,7.9143360000000005,176.9,179.22500000000002,46053.349,-1014.493,28322.01218556966
2021-02-08 23:00,177.7429315,0.0,0.0,1.6994875,7.878743500000001,174.81,174.135,44199.2695,97.05,28322.01218556966
2021-02-09 00:00,153.9328365,0.0,0.0,1.6574415,7.9057575,173.22,168.14,41439.960999999996,-9.694,46563.515625
2021-02-09 01:00,152.8200015,0.0,0.0,1.637801,7.861048500000001,169.08,164.96499999999997,39014.7385,72.864,28322.01218556966
2021-02-09 02:00,156.6092145,0.0,0.135824,1.6249675,7.993162999999999,166.61,162.95,36845.645,293.326,28322.01218556966
2021-02-09 03:00,153.99123400000002,0.0,0.0,1.6236085,7.6383455,166.4,161.88,35291.203,470.939,28322.01218556966
2021-02-09 04:00,156.3891045,0.0,0.0,1.6267345,7.526503,166.51,162.675,34459.507,393.157,28322.01218556966
2021-02-09 05:00,157.383622,0.0,0.0,1.5099635,7.769816,166.63,164.60000000000002,34213.861000000004,452.925,28322.01218556966
2021-02-09 06:00,158.289196,0.0,0.0,1.5450949999999999,8.0006525,167.18,168.06,34778.1795,651.426,28322.01218556966
2021-02-09 07:00,177.4899575,0.0,0.587666,1.7457405,7.987566999999999,168.47,171.84500000000003,35680.137,344.314,28322.01218556966
2021-02-09 08:00,173.558833,0.0,0.0,1.6847275,7.393841999999999,170.59,179.34,37504.2815,-380.842,28322.01218556966
2021-02-09 09:00,172.525432,0.0,0.0,1.6072419999999998,7.548843,175.01,182.64999999999998,40288.990000000005,-600.035,28322.01218556966
2021-02-09 10:00,172.5800385,0.0,0.0,1.74141,7.510869,175.63,183.485,42064.5705,-1175.685,28322.01218556966
2021-02-09 11:00,172.7474365,0.0,0.0,1.606462,7.5000225,175.37,182.575,42883.254,-603.397,28322.01218556966
2021-02-09 12:00,172.3883495,0.0,0.714316,1.5940504999999998,8.454086499999999,174.29,181.37,43507.898499999996,-636.879,28322.01218556966
2021-02-09 13:00,171.8217405,0.0,2.08011,1.4424504999999999,8.210138,173.07,183.065,43373.792499999996,-707.131,28322.01218556966
2021-02-09 14:00,171.67496999999997,0.0,2.311487,1.3779805,8.1899875,175.13,185.335,43882.4745,-1460.486,28322.01218556966
2021-02-09 15:00,172.27925399999998,0.0,3.081696,1.4188299999999998,8.435948,177.77,184.255,45185.2685,-1631.674,28322.01218556966
2021-02-09 16:00,173.35182600000002,0.0,2.623904,1.637227,8.4047985,176.66,182.34,45975.6635,-1225.779,28322.01218556966
2021-02-09 17:00,174.472825,0.0,0.161491,1.744047,8.566199000000001,174.47,179.91,46352.587499999994,328.457,28322.01218556966
2021-02-09 18:00,174.9321235,0.0,0.42742199999999997,1.71379,8.541899999999998,172.53,180.45999999999998,45135.475000000006,-227.257,28322.01218556966
2021-02-09 19:00,174.821971,0.0,0.0,1.6809535,8.3164565,173.39,183.085,43642.07,-1560.268,28322.01218556966
2021-02-09 20:00,174.92717699999997,0.0,3.585194,1.7404769999999998,8.3043285,175.0,183.11,45798.756,-1700.835,28322.01218556966
2021-02-09 21:00,174.90529450000002,0.0,5.844696,1.7184175,8.314641,174.94,182.90499999999997,47136.1935,-1839.974,28322.01218556966
2021-02-09 22:00,173.65367400000002,0.0,3.7918789999999998,1.7430975,7.8771305,175.12,180.605,46846.047000000006,-649.669,28322.01218556966
2021-02-09 23:00,177.474114,0.0,18.655566999999998,1.7426964999999999,7.836702,173.29,174.035,45021.707500000004,256.832,28322.01218556966
2021-02-10 00:00,146.1956865,0.0,18.27466,1.7102104999999999,7.990200499999999,170.93,167.95,42161.1875,781.417,47153.87890625
2021-02-10 01:00,149.8667995,0.0,4.635018,1.7663565,7.992369,169.52,163.95,39578.12699999999,1102.099,28322.01218556966
2021-02-10 02:00,156.0603215,0.0,0.310542,1.742619,7.7372784999999995,167.33,160.655,37339.241500000004,1302.933,28322.01218556966
2021-02-10 03:00,157.1029035,0.0,0.0,1.7422719999999998,7.6466840000000005,165.36,162.475,35652.717,1341.877,28322.01218556966
2021-02-10 04:00,150.8629305,0.0,0.0,1.763395,7.401963499999999,166.8,162.8,34835.7535,1386.028,28322.01218556966
2021-02-10 05:00,146.51187,0.0,0.0,1.7406514999999998,7.503255,167.36,166.555,34539.255,1822.885,28322.01218556966
2021-02-10 06:00,146.57964800000002,0.0,0.0,1.743894,7.4748874999999995,167.74,167.14999999999998,35017.266,2133.588,28322.01218556966
2021-02-10 07:00,174.83275500000002,0.0,0.0,1.7293585,7.6968119999999995,167.95,170.89999999999998,35859.070999999996,2444.648,28322.01218556966
2021-02-10 08:00,173.64869149999998,0.0,0.0,1.434441,7.5128495,169.77,173.68,37814.176,2846.369,28322.01218556966
2021-02-10 09:00,172.623717,0.0,0.080495,1.5408454999999999,7.391303000000001,173.67,175.055,40746.463,2029.233,28322.01218556966
2021-02-10 10:00,171.8802485,0.0,0.23121499999999998,1.541423,6.97769,174.4,175.64,42867.656,790.864,28322.01218556966
2021-02-10 11:00,171.633186,0.0,1.816282,1.7114654999999999,6.8580675,176.03,174.45499999999998,43990.908500000005,599.403,28322.01218556966
2021-02-10 12:00,170.55879249999998,0.0,3.957759,1.7297405000000001,6.6184005,173.74,172.755,44602.6875,729.55,28322.01218556966
2021-02-10 13:00,171.291734,0.0,6.124707,1.7752979999999998,6.638856,172.36,173.445,44489.6285,-327.569,28322.01218556966
2021-02-10 14:00,171.466056,0.0,7.7513749999999995,1.7244534999999999,6.9806835,174.84,177.46,44931.06,-781.16,28322.01218556966
2021-02-10 15:00,171.05834449999998,0.0,7.944552,1.7169425,6.982908999999999,177.63,177.825,46307.104999999996,-789.915,28322.01218556966
2021-02-10 16:00,172.9066505,0.0,6.528906,1.7225579999999998,6.9141125,177.41,175.73000000000002,47195.952999999994,-160.229,28322.01218556966
2021-02-10 17:00,173.1473575,0.0,6.501105,1.7882975,8.0568405,176.16,173.04000000000002,47347.0605,1661.067,28322.01218556966
2021-02-10 18:00,173.8443085,0.0,5.133673,1.7761079999999998,8.123898,171.67,172.93,46010.240000000005,1040.236,28322.01218556966
2021-02-10 19:00,175.7327885,0.0,4.105187,1.750252,8.4565495,171.46,176.41500000000002,44471.232,-951.368,28322.01218556966
2021-02-10 20:00,177.5070645,0.0,2.616538,1.7578144999999998,8.317527499999999,176.03,176.39499999999998,46498.826499999996,-1228.803,28322.01218556966
2021-02-10 21:00,177.26424649999998,0.0,1.6580199999999998,1.7331344999999998,8.319059,176.0,176.185,47469.3535,-842.105,28322.01218556966
2021-02-10 22:00,177.7345805,0.0,0.539118,1.749661,7.988602499999999,176.31,173.915,46953.7695,-881.277,28322.01218556966
2021-02-10 23:00,177.411904,0.0,0.28762099999999996,1.7499639999999999,7.896767,172.77,171.245,45881.9475,358.943,28322.01218556966
2021-02-11 00:00,122.64979199999999,0.0,0.759745,1.7463039999999999,6.911695999999999,169.01,169.28,43420.681,1834.976,46094.85546875
2021-02-11 01:00,126.07409999999999,0.0,0.485433,1.748149,6.877074,166.74,166.04500000000002,40725.623999999996,2070.985,28322.01218556966
2021-02-11 02:00,120.97661149999999,0.0,2.317617,1.7578234999999998,6.7820675,164.5,165.89999999999998,38393.2685,1689.124,28322.01218556966
2021-02-11 03:00,121.9067445,0.0,5.218551,1.7574294999999998,6.878719,164.5,163.39,36953.584,1480.429,28322.01218556966
2021-02-11 04:00,123.5324675,0.0,3.783212,1.757777,6.9142269999999995,163.04,163.29500000000002,36035.9065,1443.471,28322.01218556966
2021-02-11 05:00,123.57467399999999,0.0,1.874061,1.7574605,6.913468,162.81,165.92000000000002,35827.7145,1711.029,28322.01218556966
2021-02-11 06:00,124.3381895,0.0,0.0,1.7590219999999999,6.8945815,165.41,166.41500000000002,36321.03,1775.724,28322.01218556966
2021-02-11 07:00,154.1176525,0.0,0.0,1.7511035,6.931414999999999,166.35,169.96499999999997,37191.106499999994,2619.96,28322.01218556966
2021-02-11 08:00,154.86742099999998,0.0,0.500532,1.6400905,7.963918,169.18,172.43,39156.8145,1901.617,28322.01218556966
2021-02-11 09:00,163.4740415,0.0,2.037525,1.6615539999999998,7.4267395,171.92,173.385,42011.535,1306.136,28322.01218556966
2021-02-11 10:00,171.91224499999998,0.0,7.215215,1.6374529999999998,6.9785085,172.08,173.925,43885.082500000004,1009.791,28322.01218556966
2021-02-11 11:00,170.46288049999998,0.0,10.503653,1.7201455,6.9761285,172.2,173.435,45082.131,1430.292,28322.01218556966
2021-02-11 12:00,170.86591700000002,0.0,10.197215,1.7657595,7.916565499999999,171.99,171.60500000000002,45530.459,1493.11999999,28322.01218556966
2021-02-11 13:00,170.73211550000002,0.0,16.680848,1.7616505,7.969351499999999,171.22,173.12,45297.407999999996,1259.477,28322.01218556966
2021-02-11 14:00,172.78520450000002,0.0,20.629148,1.7683995,7.577703,172.89,177.65,45484.488,1022.675,28322.01218556966
2021-02-11 15:00,173.133672,0.0,17.519519,1.685107,7.5448275,175.36,178.81,46433.5175,578.566,28322.01218556966
2021-02-11 16:00,173.258538,0.0,10.777871,1.6796064999999998,7.952992999999999,175.28,176.445,46506.9315,1015.644,28322.01218556966
2021-02-11 17:00,177.3451815,0.0,10.721008999999999,1.6213164999999998,7.9844504999999995,174.45,172.405,46716.630000000005,1828.756,28322.01218556966
2021-02-11 18:00,178.5942495,0.0,15.516290999999999,1.6054059999999999,8.03305,171.15,171.945,45848.2315,1347.307,28322.01218556966
2021-02-11 19:00,163.97648399999997,0.0,17.766474,1.5937215,7.9667105,171.33,175.885,44684.825,708.098,28322.01218556966
2021-02-11 20:00,175.91438699999998,0.0,15.664714,1.591155,8.081087,174.27,175.79000000000002,46498.6055,711.177,28322.01218556966
2021-02-11 21:00,175.9257455,0.0,12.642894,1.658964,7.278055499999999,175.12,175.475,47053.129,747.038,28322.01218556966
2021-02-11 22:00,169.68546800000001,0.0,13.652788,1.665854,7.161314,173.05,173.155,46538.55,1074.805,28322.01218556966
2021-02-11 23:00,174.8925395,0.0,13.175087999999999,1.6657555,7.120924,171.22,170.82,44695.055,1766.169,28322.01218556966
2021-02-12 00:00,129.985742,0.0,14.571767,1.6285094999999998,7.808743499999999,170.6,165.83499999999998,42347.603,2399.592,45635.90234375
2021-02-12 01:00,129.671135,0.0,18.463297999999998,1.5907399999999998,7.121134,166.49,161.99,40196.9725,2225.126,28322.01218556966
2021-02-12 02:00,129.8769055,0.0,18.961001,1.6420270000000001,7.137489499999999,162.99,158.74,38087.285,2034.424,28322.01218556966
2021-02-12 03:00,127.164816,0.0,19.239546999999998,1.7052985,7.087969999999999,159.52,160.07999999999998,36333.4905,2070.376,28322.01218556966
2021-02-12 04:00,122.095765,0.0,15.809529999999999,1.6923399999999997,7.124257,161.95,160.845,35387.056,1865.158,28322.01218556966
2021-02-12 05:00,122.179945,0.0,14.809688,1.6440804999999998,7.0869295,163.16,163.22,35227.0055,2068.69099999,28322.01218556966
2021-02-12 06:00,121.19714400000001,0.0,11.730381999999999,1.7033565,7.0885605,166.39,165.39999999999998,35672.2245,2171.291,28322.01218556966
2021-02-12 07:00,113.603873,0.0,11.058339,1.746017,7.120036,167.8,167.35500000000002,36698.6475,2933.487,28322.01218556966
2021-02-12 08:00,149.99683199999998,0.0,12.982868999999999,1.7417734999999999,7.121309,169.56,168.015,38613.9035,2465.327,28322.01218556966
2021-02-12 09:00,142.8576755,0.0,20.229886999999998,1.7306255,7.1822815,171.02,173.10500000000002,41545.777,1548.875,28322.01218556966
2021-02-12 10:00,144.6215925,0.0,17.174775999999998,1.6892809999999998,7.712448,177.4,174.56,43306.407,1011.07,28322.01218556966
2021-02-12 11:00,144.2944635,0.0,17.053237,1.7201914999999999,7.2058485,176.82,171.89,44295.570999999996,780.194,28322.01218556966
2021-02-12 12:00,143.6584295,0.0,14.763162999999999,1.7101184999999999,7.7237085,175.7,169.8,44542.9815,598.157,28322.01218556966
2021-02-12 13:00,170.841274,0.0,19.300247,1.7405195,7.479193,173.95,176.88,44392.2635,90.606,28322.01218556966
2021-02-12 14:00,171.2758305,0.0,18.946777,1.811277,7.624832,180.61,177.99,44753.549,101.061,28322.01218556966
2021-02-12 15:00,173.54895299999998,0.0,14.032019,1.6975734999999998,8.1801315,185.15,180.55,45631.682,405.197,28322.01218556966
2021-02-12 16:00,176.101631,0.0,12.977155999999999,1.7541365,8.3719085,184.81,178.385,46074.357,783.819,28322.01218556966
2021-02-12 17:00,173.560712,0.0,10.554884999999999,1.7219730000000002,8.806085499999998,180.45,173.72500000000002,46069.584,1478.055,28322.01218556966
2021-02-12 18:00,174.280345,0.0,12.171337999999999,1.8064424999999997,8.803224,176.0,173.215,44974.507,729.465,28322.01218556966
2021-02-12 19:00,174.31739649999997,0.0,17.843066999999998,1.6998159999999998,8.866028499999999,174.9,178.195,44303.475,549.97,28322.01218556966
2021-02-12 20:00,173.1739835,0.0,19.759611,1.8564954999999999,8.9916345,180.76,177.875,46465.0605,378.718,28322.01218556966
2021-02-12 21:00,173.070501,0.0,20.382896,1.829523,8.812915,180.53,177.665,46764.976,644.153,28322.01218556966
2021-02-12 22:00,173.283839,0.0,23.174049,1.8566764999999998,9.0018125,181.13,173.98000000000002,46244.2515,993.116,28322.01218556966
2021-02-12 23:00,140.708551,0.0,23.835815,1.8732985,8.2109165,176.22,171.735,44444.3495,1369.827,28322.01218556966
2021-02-13 00:00,108.8838165,0.0,23.930277,1.799874,8.215666500000001,173.76,163.32,42364.799,2898.79,46260.4140625
2021-02-13 01:00,97.5441505,0.0,21.037658,1.8615339999999998,8.028319,167.45,162.065,40434.4005,3537.236,28322.01218556966
